input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:original_blocks,counter:selected_blocks,counter:issued_output_bytes,counter:left_metadata_bytes,counter:right_metadata_bytes,counter:raw_allocation_bytes,counter:metadata_bytes,counter:readable_suffix_bytes,counter:predicted_allocation_bytes,counter:actual_allocation_bytes,counter:body_mae_bytes,counter:wrong_byte_choice_fraction,counter:storage_regret_bytes,counter:max_storage_regret_bytes,counter:output_body_bytes
neoverse-v2,algebra/census-income/point_frame/intersection/complete/grain2/all,1,5,"[20835.04491017254,20810.805389229874,20817.24850300359,20799.7724550894,20794.314371241573]",20810.805389229874,"[20834.386227462037,20809.98203660228,20816.455090115305,20799.06886263165,20793.51197526357]",20809.98203660228,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/census-income/point_frame/intersection/complete/grain2/masked25,1,5,"[6170.784070797308,6167.899999998019,6162.795575224499,6166.446902652127,6165.048672567414]",6166.446902652127,"[6170.561062036194,6167.704424493358,6162.54070795935,6166.21504401836,6164.7964600597015]",6166.21504401836,,,256.0,75.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/census-income/point_frame/intersection/complete/grain2/sparse17,1,5,"[1742.3525161933976,1736.7257100150102,1737.3662182370122,1737.9564025901532,1739.3751868449351]",1737.9564025901532,"[1744.340807248311,1736.6681614205427,1737.2959641559899,1737.8951170152984,1739.3111609542175]",1737.8951170152984,,,256.0,16.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/census-income/point_frame/intersection/selected/grain1/all,1,5,"[20378.186046517174,20428.093023259622,20367.85174417307,20385.80813953077,20410.29651162575]",20385.80813953077,"[20377.517442781493,20452.863373330452,20367.270348404334,20385.026163620394,20409.555231761387]",20385.026163620394,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/census-income/point_frame/intersection/selected/grain1/masked25,1,5,"[5914.554991539453,5898.10575296133,5907.42470389055,5902.575296108652,5902.116751267525]",5902.575296108652,"[5914.311336733026,5897.896785204151,5918.151438426323,5902.4289342659085,5901.899323266746]",5902.4289342659085,,,256.0,75.0,2400.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/census-income/point_frame/intersection/selected/grain1/sparse17,1,5,"[1591.763596004787,1566.286348501985,1562.0728079913795,1556.8321864590869,1559.1684794669509]",1562.0728079913795,"[1742.2910099570017,1569.8847946764893,1562.02708104753,1556.7855715260857,1559.111875661081]",1562.02708104753,,,256.0,16.0,512.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/census-income/point_frame/intersection/selected/grain2/all,1,5,"[21175.89393939377,21171.15757576385,21142.554545451905,21122.815151515664,21132.309090909235]",21142.554545451905,"[21279.64848472347,21207.115152278813,21158.772728030628,21122.20303057587,21150.081818522074]",21158.772728030628,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/census-income/point_frame/intersection/selected/grain2/masked25,1,5,"[6195.2576028588755,6191.340787119707,6187.337209301402,6197.191413235663,6186.350626114959]",6191.340787119707,"[6195.063506327541,6191.1216456538505,6187.109123424443,6210.577817854916,6186.190519132626]",6191.1216456538505,,,256.0,75.0,2400.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/census-income/point_frame/intersection/selected/grain2/sparse17,1,5,"[1639.0339419474758,1640.3504213473761,1640.7804307121542,1637.8649344565838,1644.7511704125764]",1640.3504213473761,"[1638.981507482882,1640.3223315372475,1643.1142322470353,1637.8155430459385,1657.6156367753267]",1640.3223315372475,,,256.0,16.0,512.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/census-income/point_frame/union/complete/grain1/all,1,5,"[33174.27962087196,33183.331753547835,33134.47867297799,33180.905213264756,33125.10900471398]",33174.27962087196,"[33173.0047386269,33182.26066189644,33133.54502433566,33223.0805686182,33124.37914750719]",33173.0047386269,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/census-income/point_frame/union/complete/grain1/masked25,1,5,"[9801.578873241253,9804.47323943273,9798.016901410774,9808.059154932165,9819.5830985869]",9804.47323943273,"[9801.202816907135,9804.146478492044,9797.663379929514,9807.745070414147,9830.773239282023]",9804.146478492044,,,256.0,75.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/census-income/point_frame/union/complete/grain1/sparse17,1,5,"[2350.2518468762432,2348.2377434514965,2350.345533913925,2350.2283411681556,2347.1678979173425]",2350.2283411681556,"[2350.1692410937203,2348.1638683423475,2350.2639354342914,2352.7508395141685,2347.1272665641245]",2350.1692410937203,,,256.0,16.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/census-income/point_frame/union/complete/grain2/all,1,5,"[33010.34905662636,33159.00471698635,33013.08018867643,33000.311320751156,33044.64622640981]",33013.08018867643,"[33008.990565679786,33190.7028301018,33011.83962218413,32999.245282759526,33093.98584860901]",33011.83962218413,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/census-income/point_frame/union/complete/grain2/masked25,1,5,"[9759.257703074818,9763.939775918161,9752.84313725513,9753.312324924238,9762.697478991147]",9759.257703074818,"[9758.906162842475,9763.613445015619,9752.526610339652,9752.992997057256,9807.01260492164]",9758.906162842475,,,256.0,75.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/census-income/point_frame/union/complete/grain2/sparse17,1,5,"[2366.4104906930147,2366.381725888827,2367.203045685208,2369.6460236875414,2371.814890018517]",2367.203045685208,"[2366.342808883694,2366.3018613085274,2367.119796978615,2369.552284263497,2374.4998307953892]",2367.119796978615,,,256.0,16.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/census-income/point_frame/union/selected/grain1/all,1,5,"[33411.349282310875,33396.12440192629,33391.40191388824,33407.258373204466,33406.09090909502]",33406.09090909502,"[33410.22487950503,33394.961722013286,33390.35885200895,33406.06220276053,33404.95215359789]",33404.95215359789,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/census-income/point_frame/union/selected/grain1/masked25,1,5,"[9873.571428562806,9865.057142854588,9867.604285714395,9870.751428573092,9876.397142859007]",9870.751428573092,"[9873.337142900189,9864.70714256679,9867.298571667301,9870.434285923173,9880.469999968356]",9870.434285923173,,,256.0,75.0,2400.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/census-income/point_frame/union/selected/grain1/sparse17,1,5,"[2319.6001326262867,2316.944297081875,2315.8716843493776,2315.8773209557967,2316.455238727201]",2316.455238727201,"[2319.51757293658,2316.8703580330625,2315.781830234071,2315.8023871966284,2316.375994739466]",2316.375994739466,,,256.0,16.0,512.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/census-income/point_frame/union/selected/grain2/all,1,5,"[33285.29523810311,33257.961904741336,33207.15714284548,33180.23809524919,33171.561904765666]",33207.15714284548,"[33329.5142874184,33407.06190491411,33206.22857115398,33179.03809450703,33170.45714192361]",33206.22857115398,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/census-income/point_frame/union/selected/grain2/masked25,1,5,"[9802.05077573488,9778.09308886401,9784.684062054834,9776.885754580686,9780.836389278611]",9780.836389278611,"[9814.437235369689,9777.788434415968,9784.356841070157,9776.527503392997,9780.489422020677]",9780.489422020677,,,256.0,75.0,2400.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/census-income/point_frame/union/selected/grain2/sparse17,1,5,"[2321.8760330575965,2319.6502479338565,2317.428760332307,2317.139173552627,2316.386446282214]",2317.428760332307,"[2326.6251240378297,2320.3930578339837,2317.3480991873994,2317.0654545417865,2316.303140436172]",2317.3480991873994,,,256.0,16.0,512.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_plain/intersection/complete/grain1/all,1,5,"[16799.527446298503,16821.79236276854,16803.04773268919,16797.44152744108,16797.076372321993]",16799.527446298503,"[16798.985680627196,16840.83770947372,16802.59665786068,16796.816229704393,16796.51551255287]",16798.985680627196,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_plain/intersection/complete/grain1/masked25,1,5,"[5061.295258620565,5064.535201151942,5063.420977011147,5061.845545976477,5057.883620690548]",5061.845545976477,"[5061.145114937637,5070.187500087354,5069.166666769093,5061.726292832718,5057.7011495795305]",5061.726292832718,,,256.0,75.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_plain/intersection/complete/grain1/sparse17,1,5,"[1354.0877329196126,1355.04173136645,1353.8169642850455,1362.0203804343214,1355.507958074484]",1355.04173136645,"[1354.045030997559,1356.607142801159,1353.776397561842,1361.976902173992,1355.457880440243]",1355.457880440243,,,256.0,16.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_plain/intersection/complete/grain2/all,1,5,"[15606.407982260183,15595.323725058515,15594.068736135681,15608.30820398147,15599.199556533938]",15599.199556533938,"[15606.15299304985,15594.758315072133,15593.543237208725,15607.753880179042,15598.851441528775]",15598.851441528775,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_plain/intersection/complete/grain2/masked25,1,5,"[4699.222595830469,4701.704774711644,4698.610625417396,4705.657027569441,4700.230665769731]",4700.230665769731,"[4699.0423673010655,4701.535978528158,4698.436449331154,4711.644922840297,4700.06388704022]",4700.06388704022,,,256.0,75.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_plain/intersection/complete/grain2/sparse17,1,5,"[1258.8626562779982,1260.068309476664,1260.773147309988,1262.9989128459913,1260.013408226401]",1260.068309476664,"[1258.8160898910053,1260.0275412007916,1260.7305670922044,1265.333574901265,1259.9916651861042]",1260.0275412007916,,,256.0,16.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_plain/intersection/selected/grain1/all,1,5,"[16942.175480777903,16922.06971154037,16958.47115384525,16941.230769221056,16938.163461548244]",16941.230769221056,"[16941.555288623862,16921.504807826823,17053.36538402837,16952.28605696614,16949.850961422133]",16949.850961422133,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_plain/intersection/selected/grain1/masked25,1,5,"[5054.4303249056375,5067.381227439744,5057.574729243988,5053.604332129335,5055.454873647352]",5055.454873647352,"[5054.285198501361,5096.306859324173,5057.472202226386,5053.42960268831,5055.283754404709]",5055.283754404709,,,256.0,75.0,2400.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_plain/intersection/selected/grain1/sparse17,1,5,"[1299.6280884264456,1299.538361508206,1295.227382499919,1300.31190785715,1302.1575329735067]",1299.6280884264456,"[1301.0490432547244,1299.5012075400673,1295.1775961075596,1300.2689950094364,1303.3301133276202]",1300.2689950094364,,,256.0,16.0,512.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_plain/intersection/selected/grain2/all,1,5,"[15910.291571763464,15918.362186777516,15893.929384972986,15902.252847380274,15890.214123006017]",15902.252847380274,"[15909.886104775716,15923.33029585629,15893.371299021956,15901.763097868765,15889.653758074139]",15901.763097868765,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_plain/intersection/selected/grain2/masked25,1,5,"[4759.791581807333,4750.841819417596,4750.30006788869,4752.753564155219,4752.772572982317]",4752.753564155219,"[4766.008825627205,4750.69450099552,4750.145960845805,4752.583163373704,4752.594025753569]",4752.583163373704,,,256.0,75.0,2400.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_plain/intersection/selected/grain2/sparse17,1,5,"[1185.0800473858526,1182.033846674346,1182.4398375350652,1182.0015231004688,1185.471145709734]",1182.4398375350652,"[1186.4450837865709,1182.0025384767405,1182.3988830770984,1181.9571839507162,1185.4252834925678]",1182.3988830770984,,,256.0,16.0,512.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_plain/union/complete/grain1/all,1,5,"[16822.081339713342,16816.3827751245,16802.593301421253,16794.29425837783,16790.373205736298]",16802.593301421253,"[16821.535885020767,16815.935407031906,16802.069378094417,16793.650717629233,16789.70334961251]",16802.069378094417,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_plain/union/complete/grain1/masked25,1,5,"[5081.385120350252,5081.245076585353,5087.956965718173,5083.931436908294,5084.280816923286]",5083.931436908294,"[5081.237052940877,5081.078045272348,5093.959153722267,5083.77607589953,5084.0970094475215]",5083.77607589953,,,256.0,75.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_plain/union/complete/grain1/sparse17,1,5,"[1356.4984490114682,1367.8109732463104,1357.0750290807548,1357.6797208214914,1354.0626211721794]",1357.0750290807548,"[1356.45269489588,1370.596936794402,1357.0416828183786,1357.6366809350718,1354.0133772957863]",1357.0416828183786,,,256.0,16.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_plain/union/complete/grain2/all,1,5,"[15659.758928571982,15651.96428572018,15674.272321440443,15663.61830358203,15653.482142845882]",15659.758928571982,"[15659.15178604525,15651.334821192058,15693.095981816896,15663.285713531293,15652.926339474301]",15659.15178604525,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_plain/union/complete/grain2/masked25,1,5,"[4711.958867163778,4714.161834120457,4711.760620359925,4718.786918410838,4710.807147671993]",4711.958867163778,"[4711.766689348348,4713.979096231801,4711.567093591329,4724.097774594824,4710.654079580488]",4711.766689348348,,,256.0,75.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_plain/union/complete/grain2/sparse17,1,5,"[1253.276768040745,1252.7383480288727,1254.5778297636625,1259.1747345683661,1256.4838941873477]",1254.5778297636625,"[1253.2278207655436,1252.6856217429358,1254.5272629164501,1260.6921000842678,1256.44718372775]",1254.5272629164501,,,256.0,16.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_plain/union/selected/grain1/all,1,5,"[16996.842615013094,16981.481840196862,16976.428571417924,16978.16949152979,16983.452784497822]",16981.481840196862,"[16996.237288034885,16980.837772192124,16975.88135529133,16977.600485259652,16983.058110816946]",16980.837772192124,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_plain/union/selected/grain1/masked25,1,5,"[5091.629090910291,5093.929454543203,5088.3083636315205,5092.133818178271,5092.748363634572]",5092.133818178271,"[5091.432727071647,5093.740363504779,5088.11563651596,5091.934545568868,5092.565818234685]",5091.934545568868,,,256.0,75.0,2400.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_plain/union/selected/grain1/sparse17,1,5,"[1302.6389354184637,1301.782430671733,1298.6301879771393,1301.2011911409215,1300.6973757677304]",1301.2011911409215,"[1307.927787058289,1301.754513312757,1298.587009191696,1301.1561511117263,1302.610645829251]",1301.754513312757,,,256.0,16.0,512.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_plain/union/selected/grain2/all,1,5,"[15918.288636352816,15914.90227272694,15905.759090903162,15911.252272715614,15911.645454542106]",15911.645454542106,"[15917.763635736099,15914.440909496492,15905.084091049172,15910.729545835651,15911.120454926608]",15911.120454926608,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_plain/union/selected/grain2/masked25,1,5,"[4763.810074877706,4760.881552077452,4757.384615384284,4756.32947583333,4756.522123897083]",4757.384615384284,"[4768.983662369105,4760.703880160186,4757.21715453205,4756.156569171648,4756.336963947688]",4757.21715453205,,,256.0,75.0,2400.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_plain/union/selected/grain2/sparse17,1,5,"[1189.0828122360724,1187.135034646432,1184.864120330581,1184.8935271257967,1189.366570897618]",1187.135034646432,"[1190.3591346883013,1187.094304557159,1184.8210241640193,1184.8473889044667,1189.3246577841107]",1187.094304557159,,,256.0,16.0,512.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_tuple/intersection/complete/grain1/all,1,5,"[17583.02255638499,17595.31077694694,17574.423558900995,17573.799498743505,17580.609022555498]",17580.609022555498,"[17582.353383406193,17618.345864639992,17573.867168714496,17573.157893914646,17579.99999976173]",17579.99999976173,,,256.0,256.0,8192.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_tuple/intersection/complete/grain1/masked25,1,5,"[5342.273919749795,5337.1018518510045,5345.916666665977,5332.397376545117,5341.8101851901265]",5341.8101851901265,"[5371.871142019531,5336.9868825439535,5359.300925919691,5332.300154238094,5363.407407483262]",5359.300925919691,,,256.0,75.0,8192.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_tuple/intersection/complete/grain1/sparse17,1,5,"[1741.778054862065,1747.469326682079,1742.8206982539164,1742.4456359106384,1742.6077306729671]",1742.6077306729671,"[1741.727680865708,1749.8476309649907,1742.775062335486,1742.3795511003075,1742.5508727987258]",1742.5508727987258,,,256.0,16.0,8192.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_tuple/intersection/complete/grain2/all,1,5,"[17530.949748736213,17542.944723621145,17537.08542713596,17522.89698492031,17530.15829146463]",17530.949748736213,"[17530.291456956667,17549.46231186803,17569.59798983724,17522.035176026937,17537.427135296333]",17537.427135296333,,,256.0,256.0,8192.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_tuple/intersection/complete/grain2/masked25,1,5,"[5408.022585669502,5406.804517132503,5409.411993767942,5412.035825542152,5403.996105923135]",5408.022585669502,"[5407.809190074089,5406.615264716756,5409.204828818848,5418.3714952312785,5403.836448508811]",5407.809190074089,,,256.0,75.0,8192.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/census-income/series_tuple/intersection/complete/grain2/sparse17,1,5,"[1764.1779682382626,1762.2667002770677,1761.2498109400826,1763.4061003286192,1762.9132845983731]",1762.9132845983731,"[1764.1192337440316,1762.1973783575497,1761.1890597314086,1765.6780942508615,1762.8472397191474]",1762.8472397191474,,,256.0,16.0,8192.0,512.0,528.0,,,,,,,,,,
